iter	Passed	Remaining
4793	21776	23648
4794	21780	23643
4795	21785	23638
4796	21789	23633
4797	21793	23628
4798	21797	23623
4799	21801	23617
4800	21804	23612
4801	21808	23607
4802	21813	23602
4803	21817	23598
4804	21821	23592
4805	21825	23587
4806	21829	23582
4807	21833	23576
4808	21837	23572
4809	21842	23568
4810	21846	23563
4811	21850	23558
4812	21855	23553
4813	21859	23548
4814	21863	23543
4815	21866	23537
4816	21871	23532
4817	21875	23527
4818	21879	23523
4819	21883	23518
4820	21887	23513
4821	21892	23508
4822	21896	23503
4823	21900	23498
4824	21904	23493
4825	21908	23488
4826	21912	23483
4827	21917	23478
4828	21921	23474
4829	21925	23468
4830	21929	23463
4831	21933	23458
4832	21937	23453
4833	21942	23449
4834	21946	23444
4835	21951	23439
4836	21955	23435
4837	21959	23429
4838	21962	23424
4839	21967	23419
4840	21971	23414
4841	21975	23409
4842	21979	23404
4843	21983	23399
4844	21987	23394
4845	21991	23389
4846	21996	23384
4847	22000	23379
4848	22004	23374
4849	22008	23369
4850	22012	23365
4851	22017	23360
4852	22021	23355
4853	22024	23349
4854	22028	23344
4855	22032	23339
4856	22036	23334
4857	22041	23330
4858	22045	23324
4859	22049	23320
4860	22053	23315
4861	22058	23310
4862	22062	23305
4863	22065	23299
4864	22070	23294
4865	22074	23289
4866	22078	23285
4867	22082	23280
4868	22086	23275
4869	22091	23270
4870	22095	23265
4871	22099	23260
4872	22104	23256
4873	22108	23251
4874	22112	23246
4875	22116	23241
4876	22120	23236
4877	22125	23232
4878	22129	23226
4879	22133	23222
4880	22138	23218
4881	22142	23212
4882	22146	23208
4883	22150	23203
4884	22154	23197
4885	22158	23192
4886	22162	23187
4887	22167	23183
4888	22172	23179
4889	22176	23174
4890	22181	23169
4891	22186	23165
4892	22191	23161
4893	22196	23158
4894	22201	23154
4895	22206	23149
4896	22211	23145
4897	22215	23141
4898	22220	23136
4899	22224	23131
4900	22230	23128
4901	22234	23124
4902	22239	23119
4903	22244	23115
4904	22249	23111
4905	22253	23106
4906	22258	23101
4907	22263	23098
4908	22268	23093
4909	22272	23089
4910	22277	23084
4911	22282	23080
4912	22286	23076
4913	22291	23071
4914	22296	23067
4915	22300	23063
4916	22305	23058
4917	22309	23053
4918	22313	23048
4919	22317	23043
4920	22322	23039
4921	22326	23034
4922	22330	23029
4923	22334	23024
4924	22339	23019
4925	22343	23015
4926	22348	23010
4927	22352	23005
4928	22356	23000
4929	22360	22995
4930	22365	22991
4931	22369	22986
4932	22373	22981
4933	22377	22976
4934	22381	22971
4935	22385	22966
4936	22389	22961
4937	22393	22956
4938	22397	22951
4939	22401	22946
4940	22406	22941
4941	22410	22936
4942	22415	22932
4943	22419	22927
4944	22423	22921
4945	22427	22917
4946	22431	22912
4947	22435	22907
4948	22440	22902
4949	22444	22897
4950	22449	22893
4951	22454	22889
4952	22458	22884
4953	22463	22880
4954	22468	22876
4955	22472	22871
4956	22477	22867
4957	22482	22863
4958	22486	22858
4959	22491	22854
4960	22496	22850
4961	22501	22845
4962	22505	22841
4963	22510	22837
4964	22515	22832
4965	22519	22827
4966	22524	22823
4967	22529	22819
4968	22533	22814
4969	22538	22810
4970	22543	22806
4971	22548	22802
4972	22552	22797
4973	22557	22793
4974	22562	22789
4975	22567	22784
4976	22571	22780
4977	22575	22775
4978	22580	22771
4979	22585	22766
4980	22589	22761
4981	22593	22757
4982	22599	22753
4983	22603	22748
4984	22608	22744
4985	22612	22739
4986	22617	22735
4987	22621	22730
4988	22626	22726
4989	22630	22721
4990	22635	22716
4991	22640	22712
4992	22644	22708
4993	22650	22704
4994	22655	22701
4995	22661	22697
4996	22665	22693
4997	22670	22688
4998	22674	22683
4999	22679	22679
5000	22684	22675
5001	22688	22670
5002	22693	22665
5003	22696	22660
5004	22701	22655
5005	22706	22651
5006	22710	22646
5007	22714	22642
5008	22718	22637
5009	22723	22633
5010	22728	22629
5011	22733	22624
5012	22737	22619
5013	22741	22614
5014	22745	22609
5015	22749	22604
5016	22753	22599
5017	22758	22595
5018	22762	22589
5019	22766	22584
5020	22770	22579
5021	22774	22575
5022	22778	22570
5023	22783	22565
5024	22787	22560
5025	22792	22556
5026	22796	22551
5027	22800	22546
5028	22805	22542
5029	22810	22537
5030	22814	22533
5031	22818	22528
5032	22823	22524
5033	22827	22519
5034	22832	22514
5035	22836	22509
5036	22840	22505
5037	22845	22501
5038	22849	22496
5039	22854	22491
5040	22858	22486
5041	22862	22481
5042	22866	22476
5043	22870	22471
5044	22874	22466
5045	22878	22461
5046	22882	22456
5047	22886	22451
5048	22890	22446
5049	22894	22440
5050	22898	22435
5051	22903	22431
5052	22907	22426
5053	22911	22421
5054	22915	22416
5055	22919	22411
5056	22923	22406
5057	22928	22402
5058	22932	22397
5059	22936	22392
5060	22941	22388
5061	22945	22383
5062	22949	22378
5063	22953	22373
5064	22960	22371
5065	22965	22367
5066	22971	22363
5067	22976	22359
5068	22981	22355
5069	22987	22352
5070	22992	22349
5071	22997	22344
5072	23003	22341
5073	23009	22337
5074	23013	22333
5075	23018	22329
5076	23024	22326
5077	23029	22322
5078	23036	22319
5079	23043	22317
5080	23048	22313
5081	23054	22310
5082	23059	22306
5083	23065	22303
5084	23070	22299
5085	23075	22295
5086	23083	22294
5087	23090	22291
5088	23096	22288
5089	23102	22285
5090	23108	22282
5091	23115	22280
5092	23122	22278
5093	23129	22275
5094	23135	22272
5095	23141	22269
5096	23147	22266
5097	23154	22263
5098	23161	22261
5099	23170	22261
5100	23178	22260
5101	23185	22258
5102	23193	22257
5103	23200	22255
5104	23207	22252
5105	23214	22250
5106	23231	22258
5107	23246	22263
5108	23253	22261
5109	23258	22257
5110	23263	22253
5111	23269	22249
5112	23275	22246
5113	23282	22244
5114	23288	22241
5115	23293	22237
5116	23299	22233
5117	23304	22230
5118	23310	22226
5119	23317	22224
5120	23322	22219
5121	23326	22215
5122	23331	22211
5123	23337	22208
5124	23343	22204
5125	23349	22201
5126	23354	22197
5127	23359	22193
5128	23364	22189
5129	23369	22185
5130	23374	22181
5131	23379	22176
5132	23385	22173
5133	23390	22169
5134	23396	22165
5135	23401	22161
5136	23406	22157
5137	23411	22153
5138	23416	22149
5139	23421	22145
5140	23427	22142
5141	23433	22138
5142	23438	22134
5143	23443	22130
5144	23448	22126
5145	23454	22123
5146	23458	22118
5147	23463	22114
5148	23468	22110
5149	23472	22105
5150	23477	22101
5151	23482	22096
5152	23486	22092
5153	23492	22088
5154	23497	22084
5155	23503	22081
5156	23508	22076
5157	23513	22072
5158	23518	22069
5159	23524	22065
5160	23528	22060
5161	23533	22056
5162	23538	22052
5163	23543	22047
5164	23550	22045
5165	23561	22047
5166	23571	22047
5167	23582	22049
5168	23587	22045
5169	23593	22041
5170	23598	22037
5171	23603	22033
5172	23610	22031
5173	23616	22028
5174	23621	22023
5175	23626	22019
5176	23630	22014
5177	23635	22010
5178	23639	22005
5179	23646	22002
5180	23651	21998
5181	23655	21993
5182	23659	21989
5183	23664	21984
5184	23669	21980
5185	23673	21974
5186	23677	21970
5187	23682	21965
5188	23686	21960
5189	23691	21956
5190	23695	21951
5191	23700	21947
5192	23704	21942
5193	23708	21937
5194	23713	21932
5195	23717	21928
5196	23721	21923
5197	23726	21918
5198	23730	21913
5199	23735	21909
5200	23740	21905
5201	23745	21901
5202	23750	21897
5203	23755	21892
5204	23760	21889
5205	23766	21885
5206	23771	21881
5207	23776	21877
5208	23781	21872
5209	23786	21869
5210	23792	21865
5211	23798	21862
5212	23803	21858
5213	23809	21854
5214	23814	21851
5215	23820	21847
5216	23826	21844
5217	23830	21839
5218	23836	21835
5219	23841	21832
5220	23848	21829
5221	23857	21828
5222	23863	21825
5223	23869	21822
5224	23874	21818
5225	23879	21814
5226	23885	21810
5227	23891	21807
5228	23896	21803
5229	23902	21799
5230	23907	21796
5231	23913	21792
5232	23918	21788
5233	23923	21784
5234	23928	21780
5235	23934	21777
5236	23939	21772
5237	23944	21768
5238	23950	21764
5239	23957	21762
5240	23962	21758
5241	23966	21754
5242	23971	21749
5243	23977	21745
5244	23982	21741
5245	23987	21737
5246	23993	21734
5247	23998	21729
5248	24002	21725
5249	24007	21721
5250	24012	21717
5251	24017	21712
5252	24022	21708
5253	24027	21704
5254	24033	21700
5255	24038	21696
5256	24043	21692
5257	24048	21688
5258	24053	21684
5259	24059	21680
5260	24063	21676
5261	24069	21672
5262	24074	21668
5263	24078	21663
5264	24083	21659
5265	24088	21655
5266	24093	21651
5267	24098	21646
5268	24103	21642
5269	24109	21638
5270	24113	21634
5271	24118	21629
5272	24124	21626
5273	24128	21621
5274	24134	21618
5275	24139	21613
5276	24144	21609
5277	24148	21604
5278	24153	21600
5279	24159	21597
5280	24164	21592
5281	24170	21589
5282	24174	21584
5283	24179	21580
5284	24184	21576
5285	24190	21572
5286	24194	21567
5287	24198	21563
5288	24203	21558
5289	24208	21553
5290	24212	21549
5291	24217	21544
5292	24221	21539
5293	24226	21535
5294	24231	21531
5295	24235	21526
5296	24240	21521
5297	24244	21517
5298	24248	21512
5299	24253	21507
5300	24257	21503
5301	24262	21498
5302	24266	21493
5303	24271	21489
5304	24275	21484
5305	24280	21479
5306	24285	21475
5307	24289	21470
5308	24294	21466
5309	24299	21461
5310	24303	21457
5311	24308	21452
5312	24312	21447
5313	24316	21442
5314	24320	21438
5315	24324	21432
5316	24329	21428
5317	24333	21423
5318	24338	21419
5319	24343	21414
5320	24347	21409
5321	24351	21405
5322	24356	21400
5323	24360	21395
5324	24364	21390
5325	24369	21385
5326	24374	21381
5327	24378	21377
5328	24383	21372
5329	24388	21368
5330	24392	21363
5331	24397	21359
5332	24402	21354
5333	24406	21349
5334	24410	21345
5335	24415	21340
5336	24419	21335
5337	24423	21330
5338	24427	21325
5339	24432	21321
5340	24437	21316
5341	24441	21311
5342	24445	21306
5343	24449	21301
5344	24453	21296
5345	24457	21291
5346	24461	21286
5347	24466	21282
5348	24470	21277
5349	24474	21272
5350	24479	21267
5351	24483	21262
5352	24487	21257
5353	24492	21253
5354	24496	21248
5355	24500	21243
5356	24504	21238
5357	24508	21233
5358	24512	21228
5359	24517	21223
5360	24521	21218
5361	24525	21214
5362	24529	21208
5363	24534	21204
5364	24538	21199
5365	24543	21195
5366	24548	21191
5367	24553	21187
5368	24557	21182
5369	24562	21177
5370	24567	21173
5371	24571	21168
5372	24575	21163
5373	24580	21159
5374	24584	21154
5375	24590	21150
5376	24594	21145
5377	24598	21141
5378	24603	21136
5379	24608	21131
5380	24612	21127
5381	24618	21123
5382	24623	21119
5383	24627	21114
5384	24633	21111
5385	24638	21107
5386	24643	21102
5387	24648	21098
5388	24653	21094
5389	24658	21090
5390	24664	21086
5391	24669	21082
5392	24673	21077
5393	24679	21073
5394	24684	21070
5395	24690	21066
5396	24695	21062
5397	24700	21058
5398	24706	21054
5399	24712	21050
5400	24718	21047
5401	24722	21043
5402	24727	21039
5403	24733	21035
5404	24738	21031
5405	24743	21026
5406	24748	21023
5407	24754	21018
5408	24759	21015
5409	24765	21011
5410	24772	21008
5411	24776	21004
5412	24782	21000
5413	24787	20996
5414	24792	20992
5415	24797	20988
5416	24803	20984
5417	24808	20980
5418	24814	20976
5419	24818	20972
5420	24823	20967
5421	24828	20963
5422	24833	20959
5423	24838	20954
5424	24843	20950
5425	24848	20946
5426	24852	20941
5427	24857	20937
5428	24862	20932
5429	24866	20927
5430	24870	20923
5431	24875	20918
5432	24879	20913
5433	24884	20909
5434	24888	20904
5435	24892	20899
5436	24896	20894
5437	24900	20889
5438	24905	20884
5439	24909	20879
5440	24913	20874
5441	24917	20870
5442	24921	20865
5443	24925	20860
5444	24931	20856
5445	24935	20850
5446	24938	20845
5447	24943	20840
5448	24947	20835
5449	24951	20830
5450	24955	20825
5451	24959	20820
5452	24963	20816
5453	24967	20811
5454	24972	20806
5455	24976	20801
5456	24980	20796
5457	24985	20792
5458	24990	20787
5459	24994	20783
5460	24998	20778
5461	25002	20773
5462	25007	20768
5463	25012	20764
5464	25017	20759
5465	25021	20755
5466	25026	20751
5467	25030	20746
5468	25034	20741
5469	25039	20736
5470	25043	20731
5471	25047	20726
5472	25051	20721
5473	25055	20716
5474	25060	20711
5475	25064	20707
5476	25068	20702
5477	25072	20697
5478	25076	20692
5479	25080	20687
5480	25084	20681
5481	25088	20676
5482	25092	20672
5483	25097	20667
5484	25102	20662
5485	25106	20658
5486	25110	20653
5487	25114	20648
5488	25118	20643
5489	25123	20638
5490	25127	20633
5491	25132	20629
5492	25136	20624
5493	25140	20619
5494	25146	20616
5495	25152	20612
5496	25159	20609
5497	25165	20606
5498	25171	20602
5499	25175	20598
5500	25180	20594
5501	25185	20589
5502	25191	20586
5503	25196	20582
5504	25201	20577
5505	25206	20573
5506	25211	20568
5507	25216	20565
5508	25220	20560
5509	25225	20556
5510	25230	20551
5511	25235	20547
5512	25240	20543
5513	25245	20539
5514	25250	20534
5515	25255	20530
5516	25261	20526
5517	25267	20523
5518	25273	20519
5519	25278	20515
5520	25283	20511
5521	25289	20507
5522	25293	20503
5523	25297	20498
5524	25302	20493
5525	25307	20489
5526	25313	20486
5527	25318	20481
5528	25322	20477
5529	25328	20473
5530	25334	20469
5531	25338	20465
5532	25343	20460
5533	25348	20456
5534	25352	20451
5535	25357	20447
5536	25362	20442
5537	25366	20437
5538	25371	20433
5539	25375	20428
5540	25379	20423
5541	25383	20418
5542	25388	20414
5543	25392	20409
5544	25397	20404
5545	25401	20399
5546	25405	20395
5547	25410	20390
5548	25414	20385
5549	25418	20380
5550	25423	20376
5551	25427	20371
5552	25433	20367
5553	25438	20363
5554	25443	20359
5555	25448	20355
5556	25454	20351
5557	25459	20347
5558	25465	20343
5559	25470	20339
5560	25476	20336
5561	25481	20331
5562	25486	20328
5563	25492	20324
5564	25497	20320
5565	25502	20315
5566	25507	20311
5567	25513	20307
5568	25518	20303
5569	25523	20299
5570	25528	20295
5571	25532	20290
5572	25538	20286
5573	25544	20283
5574	25549	20278
5575	25554	20274
5576	25558	20270
5577	25563	20265
5578	25568	20261
5579	25573	20257
5580	25578	20252
5581	25583	20248
5582	25588	20244
5583	25593	20239
5584	25597	20234
5585	25601	20230
5586	25606	20225
5587	25611	20221
5588	25616	20217
5589	25620	20212
5590	25625	20207
5591	25629	20203
5592	25634	20198
5593	25640	20194
5594	25644	20190
5595	25649	20185
5596	25653	20180
5597	25657	20175
5598	25662	20171
5599	25667	20167
5600	25671	20162
5601	25675	20157
5602	25680	20152
5603	25684	20147
5604	25688	20143
5605	25692	20138
5606	25696	20133
5607	25701	20128
5608	25705	20123
5609	25711	20119
5610	25715	20114
5611	25719	20109
5612	25723	20104
5613	25727	20099
5614	25731	20095
5615	25736	20090
5616	25740	20085
5617	25744	20080
5618	25748	20075
5619	25752	20070
5620	25757	20065
5621	25761	20061
5622	25766	20056
5623	25770	20052
5624	25775	20047
5625	25779	20042
5626	25784	20038
5627	25788	20033
5628	25794	20029
5629	25799	20025
5630	25805	20021
5631	25811	20018
5632	25816	20013
5633	25821	20009
5634	25826	20005
5635	25831	20001
5636	25836	19997
5637	25842	19993
5638	25847	19989
5639	25852	19985
5640	25859	19982
5641	25864	19978
5642	25868	19973
5643	25873	19969
5644	25878	19964
5645	25883	19960
5646	25888	19956
5647	25894	19952
5648	25899	19948
5649	25904	19944
5650	25910	19940
5651	25915	19936
5652	25922	19933
5653	25927	19929
5654	25933	19925
5655	25938	19921
5656	25943	19917
5657	25949	19913
5658	25953	19909
5659	25958	19904
5660	25963	19900
5661	25968	19896
5662	25973	19891
5663	25978	19887
5664	25984	19883
5665	25988	19878
5666	25993	19874
5667	25999	19870
5668	26003	19866
5669	26008	19861
5670	26013	19857
5671	26017	19852
5672	26022	19848
5673	26027	19844
5674	26032	19839
5675	26036	19835
5676	26041	19830
5677	26046	19826
5678	26050	19821
5679	26055	19816
5680	26060	19812
5681	26065	19808
5682	26071	19804
5683	26075	19799
5684	26080	19795
5685	26084	19790
5686	26089	19785
5687	26094	19781
5688	26099	19777
5689	26104	19773
5690	26109	19769
5691	26114	19765
5692	26119	19760
5693	26124	19756
5694	26130	19752
5695	26135	19748
5696	26141	19744
5697	26147	19741
5698	26151	19736
5699	26157	19732
5700	26162	19728
5701	26168	19724
5702	26173	19720
5703	26178	19716
5704	26183	19712
5705	26188	19708
5706	26194	19704
5707	26199	19700
5708	26205	19696
5709	26211	19692
5710	26216	19688
5711	26221	19684
5712	26234	19685
5713	26242	19684
5714	26251	19682
5715	26259	19680
5716	26265	19677
5717	26271	19673
5718	26277	19670
5719	26283	19666
5720	26289	19663
5721	26298	19662
5722	26305	19658
5723	26310	19654
5724	26316	19650
5725	26322	19647
5726	26327	19643
5727	26333	19639
5728	26339	19635
5729	26344	19632
5730	26350	19628
5731	26355	19624
5732	26361	19620
5733	26368	19617
5734	26374	19614
5735	26379	19609
5736	26384	19605
5737	26390	19601
5738	26396	19598
5739	26402	19594
5740	26409	19591
5741	26415	19588
5742	26420	19584
5743	26425	19579
5744	26431	19576
5745	26436	19572
5746	26441	19567
5747	26445	19562
5748	26451	19558
5749	26455	19554
5750	26460	19549
5751	26465	19545
5752	26470	19541
5753	26475	19537
5754	26480	19532
5755	26486	19529
5756	26492	19525
5757	26497	19521
5758	26502	19516
5759	26507	19512
5760	26512	19508
5761	26516	19503
5762	26521	19499
5763	26526	19494
5764	26531	19490
5765	26536	19485
5766	26541	19481
5767	26546	19477
5768	26550	19472
5769	26555	19467
5770	26560	19463
5771	26564	19458
5772	26568	19453
5773	26573	19449
5774	26578	19444
5775	26582	19439
5776	26588	19436
5777	26592	19431
5778	26596	19426
5779	26601	19421
5780	26606	19417
5781	26611	19413
5782	26615	19408
5783	26620	19404
5784	26626	19399
5785	26630	19395
5786	26635	19390
5787	26639	19386
5788	26644	19381
5789	26648	19376
5790	26652	19371
5791	26657	19367
5792	26662	19362
5793	26666	19358
5794	26671	19353
5795	26676	19348
5796	26680	19344
5797	26685	19339
5798	26689	19334
5799	26693	19329
5800	26697	19325
5801	26701	19320
5802	26706	19315
5803	26711	19310
5804	26715	19306
5805	26720	19301
5806	26725	19297
5807	26729	19292
5808	26734	19288
5809	26739	19283
5810	26743	19278
5811	26747	19273
5812	26752	19269
5813	26757	19264
5814	26762	19260
5815	26766	19255
5816	26771	19251
5817	26776	19246
5818	26781	19242
5819	26786	19238
5820	26791	19233
5821	26796	19229
5822	26801	19225
5823	26806	19221
5824	26811	19217
5825	26816	19212
5826	26822	19209
5827	26828	19204
5828	26833	19200
5829	26838	19196
5830	26844	19193
5831	26850	19189
5832	26856	19185
5833	26861	19181
5834	26867	19178
5835	26872	19173
5836	26878	19169
5837	26884	19166
5838	26889	19161
5839	26894	19157
5840	26899	19153
5841	26904	19149
5842	26909	19144
5843	26915	19141
5844	26921	19137
5845	26926	19132
5846	26931	19128
5847	26935	19124
5848	26941	19119
5849	26945	19115
5850	26950	19111
5851	26955	19106
5852	26961	19102
5853	26966	19098
5854	26970	19093
5855	26974	19088
5856	26978	19083
5857	26982	19078
5858	26987	19073
5859	26991	19069
5860	26995	19064
5861	27000	19059
5862	27004	19054
5863	27008	19049
5864	27013	19045
5865	27017	19040
5866	27021	19035
5867	27026	19030
5868	27030	19026
5869	27035	19021
5870	27039	19016
5871	27044	19011
5872	27048	19007
5873	27052	19002
5874	27057	18997
5875	27061	18992
5876	27066	18988
5877	27071	18983
5878	27076	18979
5879	27081	18975
5880	27085	18970
5881	27089	18965
5882	27094	18960
5883	27098	18956
5884	27102	18951
5885	27106	18946
5886	27110	18941
5887	27116	18937
5888	27120	18932
5889	27125	18928
5890	27130	18923
5891	27134	18918
5892	27138	18913
5893	27142	18908
5894	27146	18903
5895	27151	18899
5896	27155	18894
5897	27159	18889
5898	27164	18884
5899	27168	18879
5900	27172	18874
5901	27176	18869
5902	27180	18864
5903	27184	18859
5904	27188	18854
5905	27193	18850
5906	27197	18845
5907	27201	18840
5908	27205	18835
5909	27210	18831
5910	27215	18826
5911	27220	18822
5912	27224	18817
5913	27229	18813
5914	27234	18808
5915	27239	18804
5916	27244	18800
5917	27249	18795
5918	27253	18790
5919	27259	18786
5920	27264	18782
5921	27270	18778
5922	27275	18774
5923	27279	18769
5924	27285	18766
5925	27291	18762
5926	27296	18757
5927	27301	18753
5928	27306	18749
5929	27312	18745
5930	27317	18741
5931	27322	18736
5932	27327	18732
5933	27331	18727
5934	27336	18723
5935	27340	18718
5936	27345	18714
5937	27350	18709
5938	27354	18704
5939	27359	18699
5940	27364	18695
5941	27368	18691
5942	27373	18686
5943	27377	18681
5944	27382	18676
5945	27385	18671
5946	27390	18667
5947	27394	18662
5948	27398	18657
5949	27403	18652
5950	27407	18647
5951	27411	18642
5952	27415	18637
5953	27419	18632
5954	27424	18628
5955	27428	18623
5956	27432	18618
5957	27436	18613
5958	27440	18608
5959	27445	18603
5960	27449	18598
5961	27453	18593
5962	27457	18588
5963	27461	18583
5964	27465	18579
5965	27469	18574
5966	27474	18569
5967	27478	18564
5968	27482	18559
5969	27486	18554
5970	27491	18549
5971	27495	18545
5972	27499	18540
5973	27503	18535
5974	27508	18530
5975	27513	18526
5976	27517	18521
5977	27521	18516
5978	27526	18511
5979	27531	18507
5980	27535	18502
5981	27539	18498
5982	27544	18493
5983	27548	18488
5984	27552	18483
5985	27556	18478
5986	27561	18474
5987	27565	18469
5988	27569	18464
5989	27574	18459
5990	27579	18455
5991	27584	18450
5992	27589	18446
5993	27594	18442
5994	27599	18438
5995	27604	18433
5996	27611	18430
5997	27616	18426
5998	27621	18422
5999	27626	18417
6000	27631	18413
6001	27636	18409
6002	27642	18404
6003	27647	18400
6004	27651	18396
6005	27656	18391
6006	27660	18386
6007	27665	18382
6008	27669	18377
6009	27674	18372
6010	27679	18368
6011	27683	18363
6012	27687	18358
6013	27692	18354
6014	27696	18349
6015	27700	18344
6016	27704	18339
6017	27709	18334
6018	27713	18329
6019	27717	18324
6020	27722	18320
6021	27726	18315
6022	27730	18310
6023	27734	18305
6024	27738	18300
6025	27743	18296
6026	27747	18291
6027	27751	18286
6028	27756	18281
6029	27760	18276
6030	27764	18271
6031	27768	18266
6032	27772	18262
6033	27776	18257
6034	27781	18252
6035	27784	18247
6036	27789	18242
6037	27793	18237
6038	27797	18232
6039	27801	18227
6040	27805	18222
6041	27810	18218
6042	27814	18213
6043	27818	18208
6044	27823	18203
6045	27828	18199
6046	27833	18194
6047	27838	18190
6048	27843	18186
6049	27848	18181
6050	27853	18177
6051	27859	18173
6052	27864	18169
6053	27868	18165
6054	27874	18160
6055	27879	18156
6056	27885	18152
6057	27890	18148
6058	27896	18144
6059	27901	18140
6060	27907	18136
6061	27913	18132
6062	27918	18128
6063	27923	18124
6064	27928	18120
6065	27933	18115
6066	27937	18110
6067	27942	18106
6068	27946	18101
6069	27950	18096
6070	27955	18091
6071	27959	18087
6072	27963	18082
6073	27969	18078
6074	27973	18073
6075	27977	18068
6076	27981	18063
6077	27986	18058
6078	27990	18054
6079	27995	18049
6080	27999	18044
6081	28003	18039
6082	28008	18035
6083	28012	18030
6084	28016	18025
6085	28020	18020
6086	28025	18015
6087	28029	18010
6088	28033	18005
6089	28037	18001
6090	28041	17996
6091	28045	17990
6092	28049	17986
6093	28054	17981
6094	28058	17976
6095	28062	17971
6096	28066	17966
6097	28070	17962
6098	28075	17957
6099	28079	17952
6100	28084	17947
6101	28088	17942
6102	28092	17938
6103	28097	17933
6104	28102	17929
6105	28106	17924
6106	28111	17920
6107	28117	17916
6108	28122	17911
6109	28127	17907
6110	28132	17903
6111	28136	17898
6112	28142	17894
6113	28146	17889
6114	28151	17885
6115	28155	17880
6116	28159	17875
6117	28163	17870
6118	28167	17865
6119	28171	17860
6120	28175	17855
6121	28180	17850
6122	28184	17845
6123	28188	17841
6124	28192	17836
6125	28197	17831
6126	28201	17826
6127	28205	17822
6128	28209	17816
6129	28214	17812
6130	28218	17807
6131	28222	17802
6132	28227	17798
6133	28231	17793
6134	28235	17788
6135	28240	17783
6136	28244	17778
6137	28248	17773
6138	28253	17769
6139	28257	17764
6140	28261	17759
6141	28266	17755
6142	28271	17750
6143	28275	17745
6144	28279	17740
6145	28283	17735
6146	28287	17731
6147	28292	17726
6148	28296	17721
6149	28300	17716
6150	28305	17712
6151	28309	17707
6152	28314	17702
6153	28318	17697
6154	28322	17693
6155	28326	17688
6156	28331	17683
6157	28335	17678
6158	28339	17673
6159	28344	17668
6160	28348	17664
6161	28352	17659
6162	28356	17654
6163	28360	17649
6164	28364	17644
6165	28369	17639
6166	28373	17634
6167	28377	17630
6168	28381	17625
6169	28385	17620
6170	28390	17615
6171	28394	17610
6172	28398	17605
6173	28402	17600
6174	28406	17595
6175	28410	17591
6176	28414	17586
6177	28419	17581
6178	28423	17576
6179	28427	17571
6180	28431	17566
6181	28435	17562
6182	28440	17557
6183	28444	17552
6184	28448	17547
6185	28452	17542
6186	28456	17537
6187	28461	17532
6188	28465	17528
6189	28469	17523
6190	28473	17518
6191	28477	17513
6192	28482	17508
6193	28486	17503
6194	28490	17499
6195	28495	17494
6196	28499	17489
6197	28503	17484
6198	28508	17480
6199	28512	17475
6200	28516	17470
6201	28521	17466
6202	28525	17461
6203	28530	17456
6204	28534	17451
6205	28538	17446
6206	28543	17442
6207	28548	17437
6208	28552	17433
6209	28557	17428
6210	28561	17424
6211	28566	17419
6212	28570	17414
6213	28575	17410
6214	28580	17405
6215	28584	17400
6216	28588	17395
6217	28593	17391
6218	28597	17386
6219	28602	17382
6220	28607	17377
6221	28612	17373
6222	28616	17368
6223	28620	17363
6224	28625	17359
6225	28630	17354
6226	28635	17350
6227	28640	17345
6228	28644	17341
6229	28649	17336
6230	28654	17332
6231	28659	17327
6232	28665	17324
6233	28670	17320
6234	28675	17315
6235	28680	17311
6236	28686	17307
6237	28691	17303
6238	28696	17299
6239	28702	17294
6240	28708	17291
6241	28713	17287
6242	28718	17282
6243	28723	17278
6244	28728	17273
6245	28733	17269
6246	28738	17264
6247	28743	17260
6248	28748	17256
6249	28754	17252
6250	28758	17247
6251	28763	17243
6252	28768	17238
6253	28772	17233
6254	28777	17229
6255	28781	17224
6256	28785	17219
6257	28790	17215
6258	28794	17210
6259	28798	17205
6260	28803	17201
6261	28807	17196
6262	28811	17191
6263	28816	17186
6264	28821	17182
6265	28826	17177
6266	28830	17173
6267	28834	17168
6268	28838	17163
6269	28843	17158
6270	28847	17154
6271	28852	17149
6272	28856	17144
6273	28860	17139
6274	28864	17134
6275	28868	17129
6276	28872	17125
6277	28877	17120
6278	28881	17115
6279	28886	17110
6280	28890	17106
6281	28894	17101
6282	28898	17096
6283	28903	17091
6284	28907	17087
6285	28912	17082
6286	28917	17078
6287	28921	17073
6288	28926	17068
6289	28930	17063
6290	28935	17059
6291	28939	17054
6292	28944	17050
6293	28948	17045
6294	28953	17040
6295	28957	17035
6296	28962	17031
6297	28966	17026
6298	28970	17021
6299	28975	17017
6300	28979	17012
6301	28983	17007
6302	28987	17002
6303	28991	16997
6304	28995	16992
6305	28999	16987
6306	29004	16983
6307	29008	16978
6308	29012	16973
6309	29017	16968
6310	29021	16964
6311	29025	16959
6312	29030	16954
6313	29036	16950
6314	29040	16946
6315	29044	16941
6316	29049	16936
6317	29053	16931
6318	29057	16926
6319	29061	16922
6320	29065	16917
6321	29070	16912
6322	29074	16907
6323	29078	16902
6324	29084	16898
6325	29089	16894
6326	29093	16889
6327	29099	16885
6328	29104	16881
6329	29108	16876
6330	29112	16871
6331	29117	16867
6332	29121	16862
6333	29125	16857
6334	29129	16852
6335	29133	16847
6336	29137	16842
6337	29141	16837
6338	29145	16832
6339	29150	16827
6340	29154	16823
6341	29158	16818
6342	29162	16813
6343	29167	16808
6344	29171	16804
6345	29175	16799
6346	29179	16794
